Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,iSet,iDrift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38516.42144,4.631,57.4,6.47,102.8,5.58,134.9,,0.33,314.6,0.51,33.8,,,,15.48,-0.7,,,,,,,,,,,,,,,,,,,,,39.389614,-0.297572,29.6,4.6
38516.42145,4.619,57.3,6.62,102.1,5.56,135.6,,1.02,314.6,0.51,33.6,,,,15.48,1.3,,,,,,,,,,,,,,,,,,,,,39.389633,-0.297561,30.1,4.6
38516.42146,4.637,56.6,5.99,104.4,5.14,138.3,,1,314.6,0.51,33.4,,,,15.6,3,,,,,,,,,,,,,,,,,,,,,39.389652,-0.29755,28.7,4.7
38516.42147,4.649,57.7,6.03,105.5,5.29,138.2,,0.76,312.9,0.497,32.9,,,,15.7,1.7,,,,,,,,,,,,,,,,,,,,,39.389671,-0.297539,28.7,4.7
38516.42148,4.635,56.4,5.8,106.7,5.13,138.9,,0.68,312.9,0.497,32.5,,,,15.7,1.8,,,,,,,,,,,,,,,,,,,,,39.38969,-0.297533,28.1,4.7
38516.42149,4.578,60.5,6.05,107.1,5.47,138.7,,0.86,310.6,0.52,32.5,,,,15.7,1.5,,,,,,,,,,,,,,,,,,,,,39.389709,-0.297522,28.1,4.7
38516.42151,4.611,58.4,6.05,106.1,5.46,138,,1.07,310.6,0.52,32.5,,,,15.51,1.3,,,,,,,,,,,,,,,,,,,,,39.389725,-0.297511,27.9,4.6
38516.42152,4.603,56.9,5.77,105.9,5.04,138.8,,1.32,308.5,0.495,32.5,,,,15.51,3.7,,,,,,,,,,,,,,,,,,,,,39.389744,-0.297497,27.3,4.6
38516.42153,4.602,56.3,5.5,109.8,4.92,141,,0.71,308.5,0.495,32.2,,,,15.67,4.5,,,,,,,,,,,,,,,,,,,,,39.389767,-0.297492,27.3,4.6
38516.42154,4.595,60.1,5.87,108.2,5.47,138.8,,0.71,307.5,0.508,32.1,,,,15.67,0.1,,,,,,,,,,,,,,,,,,,,,39.389782,-0.297483,27.5,4.5
38516.42155,4.553,59.4,6.06,105.3,5.36,137.2,,1.4,307.5,0.508,32.3,,,,15.6,2.9,,,,,,,,,,,,,,,,,,,,,39.389793,-0.297475,27.5,4.5
38516.42157,4.438,58.7,5.51,109.6,4.85,140.6,,1.3,302.8,0.517,31.9,,,,15.73,4.3,,,,,,,,,,,,,,,,,,,,,39.389812,-0.297467,26.7,4.6
38516.42158,4.454,59.5,5.57,109.2,5.12,139.3,,0.6,302.8,0.517,31.5,,,,15.88,1.2,,,,,,,,,,,,,,,,,,,,,39.389832,-0.297458,27.1,4.6
38516.42159,4.482,58.4,6,104.5,5.38,135.2,,1.26,299,0.515,31.4,,,,15.73,0.7,,,,,,,,,,,,,,,,,,,,,39.389847,-0.297444,28.1,4.6
38516.4216,4.489,57.4,5.63,105.9,4.93,138.3,,1.56,298.4,0.504,31.3,,,,15.73,4.1,,,,,,,,,,,,,,,,,,,,,39.389862,-0.297431,27.6,4.6
38516.42161,4.431,57.3,5.34,108.8,5.03,138.2,,0.88,298.4,0.504,30.6,,,,15.82,3.9,,,,,,,,,,,,,,,,,,,,,39.389885,-0.297422,27,4.6
38516.42162,4.343,62.3,6.11,106.3,5.64,134.4,,0.81,298.6,0.522,30,,,,15.94,0.7,,,,,,,,,,,,,,,,,,,,,39.389904,-0.297414,27.3,4.5
38516.42164,4.299,60.9,6.33,102.7,5.66,131.3,,1.16,298.6,0.522,29.3,,,,15.94,0.1,,,,,,,,,,,,,,,,,,,,,39.389923,-0.2974,28.5,4.5
38516.42165,4.332,60.7,6.18,102.7,5.38,132.6,,1.2,297.4,0.499,29.2,,,,16.15,3.3,,,,,,,,,,,,,,,,,,,,,39.389942,-0.297386,27.7,4.6
38516.42166,4.345,58.3,5.75,105.3,5.06,133.1,,1.01,297.4,0.499,28.6,,,,16.15,1.6,,,,,,,,,,,,,,,,,,,,,39.389957,-0.297378,26.6,4.6
38516.42167,4.335,58.4,5.85,102.9,5.19,130.6,,0.51,296.6,0.513,28.4,,,,16.15,1.5,,,,,,,,,,,,,,,,,,,,,39.389977,-0.297367,25.9,4.6
38516.42168,4.393,56.5,6.15,101.4,5.21,128.7,,0.46,296.6,0.513,28.2,,,,16.06,1,,,,,,,,,,,,,,,,,,,,,39.389999,-0.297358,25,4.5
38516.4217,4.361,54.8,6.18,99,5.18,126.4,,0.72,297.6,0.518,27.5,,,,16.06,1.2,,,,,,,,,,,,,,,,,,,,,39.390018,-0.297347,24.8,4.5
38516.42171,4.314,55,6.12,99.2,5.08,126,,0.56,297.6,0.518,26.5,,,,16.06,0.9,,,,,,,,,,,,,,,,,,,,,39.390038,-0.297339,25.5,4.5
38516.42172,4.344,55.5,6.45,97.8,5.32,123.6,,0.25,297.6,0.518,26.1,,,,16.06,0.5,,,,,,,,,,,,,,,,,,,,,39.390057,-0.297328,25.6,4.5
38516.42173,4.325,56.8,6.71,96.9,5.47,122.1,,0.95,297.6,0.518,26,,,,15.94,0.4,,,,,,,,,,,,,,,,,,,,,39.390079,-0.297319,25.5,4.4
38516.42174,4.304,53.8,6.34,96.3,5.14,121.8,,1.24,297,0.506,26,,,,15.94,2,,,,,,,,,,,,,,,,,,,,,39.390099,-0.297308,24.8,4.5
38516.42175,4.307,54.1,6.21,98.8,4.89,124,,0.76,297,0.506,25.4,,,,16.28,3,,,,,,,,,,,,,,,,,,,,,39.390114,-0.297297,23.4,4.5
38516.42177,4.264,53.5,5.85,99.9,4.78,124,,0.04,298.6,0.522,24.4,,,,16.52,-0.2,,,,,,,,,,,,,,,,,,,,,39.390137,-0.297289,23,4.4
38516.42178,4.25,55.5,6.46,98.2,5.47,122.3,,-0.34,298.6,0.522,23.9,,,,16.52,-1.2,,,,,,,,,,,,,,,,,,,,,39.390156,-0.297283,23.6,4.4
38516.42179,4.194,56.3,6.45,97.2,5.26,120.7,,0.9,296.6,0.513,23.7,,,,16.61,0.8,,,,,,,,,,,,,,,,,,,,,39.390171,-0.297272,22.6,4.3
38516.4218,4.164,56.5,5.84,100.6,4.94,124.4,,0.86,296.6,0.513,23.7,,,,16.61,1.5,,,,,,,,,,,,,,,,,,,,,39.39019,-0.297267,22.1,4.3
38516.42181,4.185,56.4,5.76,102,4.95,125.7,,0.78,297.3,0.525,24.7,,,,16.89,1.5,,,,,,,,,,,,,,,,,,,,,39.390213,-0.297258,20.5,4.3
38516.42183,4.173,58.8,5.64,103.4,4.94,129.4,,1.2,297.3,0.525,25.8,,,,16.92,2.4,,,,,,,,,,,,,,,,,,,,,39.390232,-0.297247,19.2,4.3
38516.42184,4.145,58,5.16,107.9,4.7,132.8,,0.76,297.3,0.525,26.5,,,,17.22,3.6,,,,,,,,,,,,,,,,,,,,,39.390251,-0.297239,17.6,4.3
38516.42185,4.195,61.4,5.68,107,5.27,131,,0.33,297.3,0.525,27.7,,,,17.07,0.3,,,,,,,,,,,,,,,,,,,,,39.390274,-0.297231,17.4,4.3
38516.42186,4.215,56.1,6.24,98.9,5.16,127.2,,1.94,296.4,0.495,30.9,,,,16.46,2.5,,,,,,,,,,,,,,,,,,,,,39.390305,-0.297206,18.4,4.2
38516.42187,4.177,55.9,6.06,98.9,4.96,127.8,,2.1,296.4,0.495,31.7,,,,16.46,3.5,,,,,,,,,,,,,,,,,,,,,39.390305,-0.297206,18.6,4.2
38516.42189,4.109,54.9,6.1,95,5.14,126.2,,1.21,296.9,0.463,34.6,,,,1.62,3.4,,,,,,,,,,,,,,,,,,,,,39.390335,-0.297175,19.4,4.3
38516.4219,4.129,53.4,6.57,93.2,5.41,124.9,,0.82,296.9,0.463,36,,,,0.79,2.3,,,,,,,,,,,,,,,,,,,,,39.390354,-0.297161,22.6,4.3
38516.42191,4.225,54.5,7.61,88.5,6.21,123.1,,0.89,295.4,0.44,37.7,,,,0.79,0.4,,,,,,,,,,,,,,,,,,,,,39.390366,-0.297144,22.6,4.3
38516.42192,4.214,52.8,7.45,87.4,5.84,123.8,,2.16,295.4,0.44,39.4,,,,0.79,3.4,,,,,,,,,,,,,,,,,,,,,39.390385,-0.297128,25.6,4.3
38516.42193,4.205,52.3,7.39,87.4,5.92,123.5,,2.17,295.4,0.415,40.4,,,,0.82,3.5,,,,,,,,,,,,,,,,,,,,,39.390385,-0.297128,26.9,4.3
38516.42194,4.233,50.8,7.34,85.9,5.63,124.7,,1.9,295.4,0.415,41.7,,,,0.82,4.5,,,,,,,,,,,,,,,,,,,,,39.390396,-0.297111,27,4.3
38516.42196,4.222,49.7,7.21,84.4,5.76,124.2,,0.97,295.5,0.39,42.7,,,,0.85,4,,,,,,,,,,,,,,,,,,,,,39.390415,-0.297097,28.2,4.3
38516.42197,4.411,48.7,7.83,83.2,5.89,123.2,,0.73,295.5,0.39,43.5,,,,0.82,0.1,,,,,,,,,,,,,,,,,,,,,39.39043,-0.297083,29.8,4.3
38516.42198,4.409,44.7,7.98,76.9,5.68,119.8,,2.07,295.5,0.365,45.6,,,,0.82,2.7,,,,,,,,,,,,,,,,,,,,,39.390457,-0.297044,34.9,4.4
38516.42199,4.459,42.9,7.7,77.3,5.36,121,,1.75,295.5,0.365,46.6,,,,0.88,3.8,,,,,,,,,,,,,,,,,,,,,39.390472,-0.297028,35,4.4
38516.422,4.406,42.6,7.66,76.3,5.33,121.2,,1.13,294.1,0.335,47.7,,,,15.91,4.1,,,,,,,,,,,,,,,,,,,,,39.390488,-0.297008,35,4.4
38516.42202,4.399,42.9,8.12,75,5.89,120.1,,0.7,294.1,0.335,48.5,,,,16,1.1,,,,,,,,,,,,,,,,,,,,,39.390503,-0.296992,36.3,4.3
38516.42203,4.287,41.5,8.26,71.2,5.77,118.1,,1.48,294.6,0.303,49.4,,,,15.97,1.4,,,,,,,,,,,,,,,,,,,,,39.390518,-0.296972,36.3,4.3
38516.42204,4.162,41.1,8.11,69.3,5.66,117.4,,1.9,294.6,0.303,50.7,,,,15.91,3.5,,,,,,,,,,,,,,,,,,,,,39.39053,-0.296953,39.2,4.3
38516.42205,4.256,40.8,8.3,69.2,5.78,118.3,,1.53,294,0.285,51.3,,,,15.97,4.2,,,,,,,,,,,,,,,,,,,,,39.390537,-0.296933,40.1,4.3
38516.42206,4.305,40.5,8.29,68.6,5.88,117.8,,1.11,294,0.285,51.7,,,,15.97,1.8,,,,,,,,,,,,,,,,,,,,,39.390553,-0.296914,40.1,4.3
38516.42208,4.267,39.2,8.66,66.2,5.88,116.3,,1.7,290.9,0.238,51.8,,,,16.09,2.3,,,,,,,,,,,,,,,,,,,,,39.390568,-0.296892,44.7,4.3
38516.42209,4.245,38.9,8.43,66.6,5.74,116.5,,1.3,290.9,0.238,52.1,,,,16.06,3,,,,,,,,,,,,,,,,,,,,,39.390579,-0.296875,44.7,4.3
38516.4221,4.24,40,8.8,66,6.2,116.3,,1.32,291.5,0.231,52.3,,,,16.25,1.8,,,,,,,,,,,,,,,,,,,,,39.390591,-0.296856,44.3,4.3
38516.42211,4.243,38.7,8.39,66.5,5.7,116.9,,1.44,291.5,0.231,52.3,,,,16.31,2.1,,,,,,,,,,,,,,,,,,,,,39.390602,-0.296836,44.3,4.3
38516.42212,4.195,38.3,8.18,66,5.53,116.9,,1.35,288.5,0.202,52.6,,,,16.31,4,,,,,,,,,,,,,,,,,,,,,39.390621,-0.296817,44.6,4.3
38516.42214,4.29,38.4,8.43,66.3,5.69,117,,1.03,288.5,0.202,52.7,,,,16.09,2.4,,,,,,,,,,,,,,,,,,,,,39.390633,-0.296797,45.1,4.3
38516.42215,4.326,36.8,8.37,65,5.54,115.8,,1.27,292.7,0.191,52.5,,,,16.09,1.3,,,,,,,,,,,,,,,,,,,,,39.39064,-0.296772,47.3,4.4
38516.42216,4.332,36.4,8.27,64.4,5.39,116.3,,1.37,292.7,0.191,52.9,,,,16.09,3.6,,,,,,,,,,,,,,,,,,,,,39.390656,-0.296753,47.3,4.4
38516.42217,4.327,37.2,8.45,64.5,5.66,116.4,,1.18,290.1,0.155,53.3,,,,16.46,3.2,,,,,,,,,,,,,,,,,,,,,39.390671,-0.296733,47.3,4.4
38516.42218,4.335,36.6,8.45,64,5.54,115.7,,1.4,290.1,0.155,53.1,,,,16.46,1.4,,,,,,,,,,,,,,,,,,,,,39.390682,-0.296714,47.4,4.4
38516.42219,4.295,36,8.24,64,5.39,115.6,,1.36,294.6,0.126,52.9,,,,15.97,2.1,,,,,,,,,,,,,,,,,,,,,39.390694,-0.296692,48.8,4.4
38516.42221,4.236,36.3,8.37,62.8,5.58,114.8,,1.02,304.2,0.11,53.3,,,,15.97,2.1,,,,,,,,,,,,,,,,,,,,,39.39072,-0.296653,47.6,4.4
38516.42222,4.327,36,8.43,63.1,5.54,115.4,,0.89,304.2,0.11,53.3,,,,16,1.9,,,,,,,,,,,,,,,,,,,,,39.39072,-0.296653,48.1,4.4
38516.42223,4.32,35.6,8.42,62.7,5.67,114.9,,1.21,307,0.086,53,,,,15.85,1.1,,,,,,,,,,,,,,,,,,,,,39.390747,-0.296611,48.1,4.4
38516.42224,4.312,35.9,8.38,63,5.56,115.1,,1.04,307,0.086,53,,,,15.79,2.3,,,,,,,,,,,,,,,,,,,,,39.390747,-0.296611,48.8,4.4
38516.42226,4.367,36.8,8.8,63.5,5.95,115.4,,0.44,342.3,0.095,53,,,,15.79,-0.6,,,,,,,,,,,,,,,,,,,,,39.390778,-0.296569,48.8,4.5
38516.42227,4.363,36.4,8.57,64.1,5.53,116.3,,0.62,342.3,0.095,53,,,,15.85,1.2,,,,,,,,,,,,,,,,,,,,,39.390789,-0.296547,49.6,4.5
38516.42228,4.345,36.3,8.4,64.3,5.55,116.3,,0.36,1.3,0.09,53,,,,16.12,0.9,,,,,,,,,,,,,,,,,,,,,39.390789,-0.296547,48.8,4.5
38516.42229,4.3,36.4,8.55,62.7,5.61,115,,0.48,1.3,0.09,52.8,,,,16.06,0.5,,,,,,,,,,,,,,,,,,,,,39.390804,-0.296528,48.2,4.4
38516.4223,4.305,35.4,8.41,62.5,5.49,114.6,,0.47,357.6,0.12,52.6,,,,16.18,-0.2,,,,,,,,,,,,,,,,,,,,,39.390831,-0.296486,49.3,4.5
38516.42231,4.299,34.5,8.1,62.9,5.14,114.8,,0.75,357.6,0.12,52.7,,,,16.46,1.9,,,,,,,,,,,,,,,,,,,,,39.390846,-0.296467,49.3,4.5
38516.42233,4.301,36,8.29,62.8,5.35,116.2,,0.66,10,0.101,52.6,,,,16.85,2.6,,,,,,,,,,,,,,,,,,,,,39.390862,-0.296447,48.3,4.5
38516.42234,4.342,35,8.03,64.6,5.14,115.9,,0.3,10,0.101,52.3,,,,16.89,-0.2,,,,,,,,,,,,,,,,,,,,,39.390862,-0.296447,47.9,4.5
38516.42235,4.31,35.1,8.32,62.6,5.29,114.6,,0.69,1.3,0.1,52.2,,,,16.4,0.7,,,,,,,,,,,,,,,,,,,,,39.390888,-0.296406,48.3,4.5
38516.42236,4.27,35.3,8.12,63.3,5.27,115,,0.77,1.3,0.1,52.2,,,,16.4,1.9,,,,,,,,,,,,,,,,,,,,,39.390903,-0.296386,47,4.4
38516.42237,4.268,35.7,8.22,62.9,5.36,114.3,,0.61,12.2,0.122,51.9,,,,16.34,0.7,,,,,,,,,,,,,,,,,,,,,39.390919,-0.296369,46.7,4.4
38516.42239,4.276,33.9,7.92,62.7,4.96,113.7,,0.66,12.2,0.122,51.5,,,,16.15,1.6,,,,,,,,,,,,,,,,,,,,,39.390934,-0.29635,46.7,4.4
38516.4224,4.319,34,8.02,61.9,5.28,112.9,,0.25,12.2,0.122,51.1,,,,16.15,0.8,,,,,,,,,,,,,,,,,,,,,39.390945,-0.296331,47.4,4.4
38516.42241,4.451,31.9,8.3,59.8,5.07,110,,0.36,12.2,0.122,51,,,,16.18,-0.5,,,,,,,,,,,,,,,,,,,,,39.390965,-0.296311,47.6,4.4
38516.42242,4.321,31.4,8.04,61.8,4.5,112.5,,0.85,12.2,0.122,50.8,,,,16.18,1.9,,,,,,,,,,,,,,,,,,,,,39.390976,-0.296292,46.6,4.4
38516.42243,4.212,33.6,7.76,62.1,4.96,113.3,,0.15,12.2,0.122,50.6,,,,16.4,1.8,,,,,,,,,,,,,,,,,,,,,39.390995,-0.296275,44.6,4.4
38516.42245,4.215,34.6,7.67,63.8,4.83,114.2,,0.02,11.4,0.132,49.7,,,,16.4,-1.2,,,,,,,,,,,,,,,,,,,,,39.39101,-0.296258,46.4,4.4
38516.42246,4.218,34.4,7.63,64.7,4.65,114.2,,0.59,11.4,0.132,49.7,,,,16,-0.8,,,,,,,,,,,,,,,,,,,,,39.391026,-0.296239,47,4.4
38516.42247,4.174,34.4,7.34,64.9,4.52,115.3,,0.9,10.7,0.142,50,,,,15.97,2.5,,,,,,,,,,,,,,,,,,,,,39.391041,-0.296222,45.2,4.3
38516.42248,4.157,33.3,7.13,66.5,4.58,116.4,,0.42,10.7,0.142,50.2,,,,15.97,2.2,,,,,,,,,,,,,,,,,,,,,39.391056,-0.296206,43.2,4.3
38516.42249,4.236,35.2,7.33,67.5,4.52,116.6,,0.1,9.5,0.162,50,,,,16.31,0.2,,,,,,,,,,,,,,,,,,,,,39.391071,-0.296186,43.4,4.3
38516.42251,4.297,33.9,7.25,67.3,4.42,116.8,,0.27,9.5,0.162,50,,,,16.31,0.3,,,,,,,,,,,,,,,,,,,,,39.391087,-0.296169,44.2,4.3
38516.42252,4.295,33.5,7.17,67.5,4.38,115.5,,0.66,12.2,0.163,49.9,,,,16.67,-0.1,,,,,,,,,,,,,,,,,,,,,39.391102,-0.29615,44.9,4.3
38516.42253,4.28,35.6,7.47,67.3,4.69,117.3,,0.69,12.2,0.163,50.1,,,,16.64,2.7,,,,,,,,,,,,,,,,,,,,,39.391117,-0.296133,44.9,4.3
38516.42254,4.269,35.2,7.43,66.4,4.68,115.9,,0.45,9.5,0.162,50.2,,,,16.58,1.6,,,,,,,,,,,,,,,,,,,,,39.391132,-0.296117,43.9,4.3
38516.42256,4.291,34.1,7.62,64.6,4.73,114.2,,0.44,6.4,0.171,49.9,,,,17.86,0.9,,,,,,,,,,,,,,,,,,,,,39.391163,-0.296081,45.2,4.3
38516.42257,4.254,33.9,7.57,64.4,4.74,114.1,,-0.01,6.4,0.171,50.1,,,,17.95,1.8,,,,,,,,,,,,,,,,,,,,,39.391163,-0.296081,45.1,4.2
38516.42258,4.261,35.2,7.97,63.9,5.11,113.6,,0.03,358.8,0.18,49.9,,,,17.98,-1.1,,,,,,,,,,,,,,,,,,,,,39.391174,-0.296064,45.7,4.2
38516.42259,4.227,35,7.79,65.5,4.93,114.9,,0.79,358.8,0.18,49.8,,,,18.04,0,,,,,,,,,,,,,,,,,,,,,39.391201,-0.296028,45.7,4.2
38516.4226,4.174,36.8,7.89,65,5.23,115,,0.65,354.3,0.191,49.7,,,,17.92,2.5,,,,,,,,,,,,,,,,,,,,,39.391216,-0.296011,45,4.2
38516.42261,4.238,37,8.06,65.8,5.34,114.6,,0.49,354.3,0.191,49.3,,,,17.92,1.1,,,,,,,,,,,,,,,,,,,,,39.391232,-0.295997,44.3,4.2
38516.42263,4.295,36.7,8.25,64,5.64,112.9,,1.01,346.8,0.217,49.2,,,,18.35,0.7,,,,,,,,,,,,,,,,,,,,,39.391243,-0.295978,44.7,4.2
38516.42264,4.25,36.5,8.19,63.6,5.36,112.9,,1.72,346.8,0.217,49,,,,18.35,3,,,,,,,,,,,,,,,,,,,,,39.391262,-0.295958,45.3,4.2
38516.42265,4.262,36.4,7.95,65,5.21,112.8,,0.94,348.8,0.215,48.6,,,,18.84,2.6,,,,,,,,,,,,,,,,,,,,,39.391277,-0.295942,45.3,4.2
38516.42266,4.342,36,8.03,65.1,5.15,113.1,,0.63,348.8,0.215,48.4,,,,19.08,2.2,,,,,,,,,,,,,,,,,,,,,39.391293,-0.295925,44.4,4.2
38516.42267,4.391,34.5,7.93,64.7,4.97,112.4,,0.36,347.4,0.258,48.2,,,,19.08,1.4,,,,,,,,,,,,,,,,,,,,,39.391308,-0.295908,43,4.2
38516.42269,4.395,34.8,8.08,64.4,5.21,111.8,,1.04,347.4,0.258,48.1,,,,19.14,1.4,,,,,,,,,,,,,,,,,,,,,39.391323,-0.295892,42.5,4.2
38516.4227,4.343,35.6,8.07,64.5,5.18,112.1,,1.4,345.1,0.25,47.9,,,,19.08,1.1,,,,,,,,,,,,,,,,,,,,,39.391335,-0.295869,43.1,4.3
38516.42271,4.287,36.3,7.49,68.7,4.74,116,,0.93,345.1,0.25,48.3,,,,19.32,2.6,,,,,,,,,,,,,,,,,,,,,39.391346,-0.295853,43.7,4.3
38516.42272,4.306,37.4,7.58,69,4.93,117.2,,0.64,344.4,0.24,48.6,,,,19.32,3.1,,,,,,,,,,,,,,,,,,,,,39.391365,-0.295836,41.4,4.3
38516.42273,4.41,38.3,7.75,69.8,5.14,117.5,,0.57,344.4,0.24,48.7,,,,19.08,0.4,,,,,,,,,,,,,,,,,,,,,39.391384,-0.295822,41.8,4.2
38516.42275,4.388,37.5,7.66,69.7,4.93,118,,1.1,341.6,0.276,48.7,,,,19.54,1.7,,,,,,,,,,,,,,,,,,,,,39.391396,-0.295803,43.2,4.2
38516.42276,4.23,38.1,7.44,71.1,4.88,118.9,,1.36,341.6,0.276,49,,,,19.54,2.7,,,,,,,,,,,,,,,,,,,,,39.391411,-0.295786,43.6,4.3
38516.42277,4.138,38.1,7.46,70.4,4.98,117,,1.09,340.8,0.288,49,,,,19.75,1.3,,,,,,,,,,,,,,,,,,,,,39.391426,-0.295769,43.4,4.2
38516.42278,4.144,37.1,7.58,67.4,4.98,115.5,,0.95,340.8,0.288,49.1,,,,19.75,1.5,,,,,,,,,,,,,,,,,,,,,39.391438,-0.295753,44.4,4.2
38516.42279,4.184,36.9,7.35,68.9,4.79,116.6,,0.93,339.4,0.291,49.5,,,,19.84,3.5,,,,,,,,,,,,,,,,,,,,,39.391457,-0.295736,43.1,4.2
38516.42281,4.234,38.7,8.01,68,5.41,116.3,,0.91,339.4,0.291,49.3,,,,19.84,1,,,,,,,,,,,,,,,,,,,,,39.391472,-0.295719,43.1,4.2
38516.42282,4.279,37.8,7.77,70.3,4.84,118.2,,1.06,340.7,0.331,48.7,,,,19.84,1.4,,,,,,,,,,,,,,,,,,,,,39.391487,-0.2957,45.4,4.2
38516.42283,4.29,36.8,7.61,69.3,4.93,116.2,,0.72,340.7,0.331,48.9,,,,19.9,1.6,,,,,,,,,,,,,,,,,,,,,39.391499,-0.295681,45.3,4.2
38516.42284,4.257,36.5,7.87,65.4,5.29,113.7,,1.09,339.5,0.312,49.5,,,,19.9,2.3,,,,,,,,,,,,,,,,,,,,,39.391514,-0.295667,43.3,4.2
38516.42285,4.248,37,8.07,65.3,5.22,115.1,,1.39,339.5,0.312,49.5,,,,19.87,2.6,,,,,,,,,,,,,,,,,,,,,39.391529,-0.295647,43.5,4.2
38516.42287,4.276,37,7.68,68.6,5,116.3,,0.9,337.8,0.349,49.3,,,,19.87,1.5,,,,,,,,,,,,,,,,,,,,,39.391544,-0.295631,44.6,4.2
38516.42288,4.229,37.4,7.94,65.9,5.31,114.4,,1.22,337.8,0.349,49.3,,,,19.87,0.8,,,,,,,,,,,,,,,,,,,,,39.39156,-0.295614,45,4.2
38516.42289,4.174,36.3,7.91,65.2,5.14,113,,1.42,335.9,0.343,49.6,,,,19.93,2.9,,,,,,,,,,,,,,,,,,,,,39.391571,-0.295594,45,4.2
38516.4229,4.122,35.2,7.8,63,5.04,111.4,,1.26,335.9,0.343,49.8,,,,19.93,3,,,,,,,,,,,,,,,,,,,,,39.391586,-0.295581,42.7,4.3
38516.42291,4.201,34.8,7.86,63.4,5.08,111.6,,0.83,334.4,0.359,49.9,,,,19.93,2.3,,,,,,,,,,,,,,,,,,,,,39.391605,-0.295561,42.8,4.3
38516.42292,4.222,33.6,8.18,60.9,5.24,108.9,,1.29,334.4,0.359,49.6,,,,19.93,0.3,,,,,,,,,,,,,,,,,,,,,39.391617,-0.295542,45.2,4.3
38516.42294,4.207,32.9,7.89,60.1,4.75,109.9,,1.56,334.4,0.359,49.2,,,,19.87,2.2,,,,,,,,,,,,,,,,,,,,,39.391632,-0.295522,46.7,4.4
38516.42295,4.287,34.1,7.77,64.7,4.87,112.5,,0.74,334.7,0.38,48.8,,,,20.12,4.4,,,,,,,,,,,,,,,,,,,,,39.391666,-0.295492,44.8,4.3
38516.42296,4.293,35.5,8.02,64.6,5.23,111.7,,1.09,334.7,0.38,48.5,,,,19.96,0.9,,,,,,,,,,,,,,,,,,,,,39.391682,-0.295472,45,4.3
38516.42297,4.349,34.7,8.22,62.8,5.24,110,,1.57,333.3,0.396,48,,,,19.87,1.5,,,,,,,,,,,,,,,,,,,,,39.391693,-0.295453,45,4.3
38516.42298,4.368,35.5,7.82,68.4,4.74,114.9,,1.93,333.3,0.396,47.5,,,,19.9,3.5,,,,,,,,,,,,,,,,,,,,,39.391712,-0.295433,46.6,4.4
38516.423,4.349,36.8,7.72,68.4,5.01,114.9,,1.16,334.7,0.38,47.7,,,,20.12,3.9,,,,,,,,,,,,,,,,,,,,,39.391731,-0.295419,45.5,4.4
38516.42301,4.467,37.5,7.94,68.5,5.08,115.1,,0.72,334.7,0.38,47.2,,,,20.15,3,,,,,,,,,,,,,,,,,,,,,39.391747,-0.2954,42.4,4.4
38516.42302,4.531,36.5,7.8,69.4,4.9,114.8,,0.78,333.7,0.417,46,,,,19.93,0,,,,,,,,,,,,,,,,,,,,,39.391762,-0.295383,44.7,4.5
38516.42303,4.546,35.1,7.63,69,4.69,114.3,,1,333.7,0.417,45.8,,,,19.93,2.1,,,,,,,,,,,,,,,,,,,,,39.391777,-0.295364,44.7,4.5
38516.42304,4.528,35.7,7.76,68.8,4.74,113.1,,1.43,333,0.409,46.2,,,,19.96,2.1,,,,,,,,,,,,,,,,,,,,,39.391796,-0.29535,41.9,4.5
38516.42306,4.425,34.8,7.25,69.7,4.43,114.9,,1.5,333,0.409,46,,,,19.99,3.8,,,,,,,,,,,,,,,,,,,,,39.391815,-0.295333,41.9,4.5
38516.42307,4.462,36.4,7.41,71,4.8,116,,0.49,330.2,0.42,45.8,,,,20.05,2.4,,,,,,,,,,,,,,,,,,,,,39.391827,-0.295314,40.4,4.5
38516.42308,4.513,36.1,7.64,70.4,4.83,114.6,,0.64,330.2,0.42,45.9,,,,19.96,0.8,,,,,,,,,,,,,,,,,,,,,39.391827,-0.295314,41.1,4.5
38516.42309,4.548,36.6,7.83,70.3,4.83,115.2,,1.44,331.4,0.404,45.7,,,,19.96,1.4,,,,,,,,,,,,,,,,,,,,,39.391857,-0.295278,41.1,4.5
38516.4231,4.513,36.5,7.44,71.1,4.6,117.1,,1.52,331.4,0.404,45.5,,,,19.99,4.2,,,,,,,,,,,,,,,,,,,,,39.391876,-0.295261,41.1,4.5
38516.42311,4.518,39.3,7.55,74,5.03,118.4,,1,328.9,0.39,44.9,,,,20.12,2,,,,,,,,,,,,,,,,,,,,,39.391891,-0.295244,41.1,4.5
38516.42313,4.59,39.7,7.69,74.7,4.96,118,,0.98,328.9,0.39,43.8,,,,20.05,-0.3,,,,,,,,,,,,,,,,,,,,,39.391907,-0.295225,41.2,4.5
38516.42314,4.484,39.4,7.54,74.5,4.98,117.1,,1.35,327.3,0.374,43.5,,,,19.99,2.5,,,,,,,,,,,,,,,,,,,,,39.391926,-0.295208,41.7,4.6
