Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38249.78296,7.22,16,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,37.82715,-122.411817,,
38249.78297,7.22,16,21.4,27.8,14.4,224,,3.3,97,1.21,200,,17,,16.73,-20.5,,1,,,,,,,,,,12.24,,,,,,,,,,,179.8,7.5
38249.78298,7.27,16,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,37.827083,-122.411833,,
38249.78299,7.24,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82705,-122.41185,180.8,7.5
38249.783,7.26,15,20.9,28.3,14,226,,3.5,,1.29,203,19.22,17,,16.73,-22.1,,3,,,,,,,,,,12.24,,,,,,,,,37.826983,-122.411883,,
38249.78302,7.26,15,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,37.826967,-122.4119,,
38249.78303,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.826967,-122.4119,185.8,7.2
38249.78304,7.23,16,21.3,28.5,14.1,228,,3.6,99,1.35,205,,17,,16.73,-22.3,,3,,,,,,,,,,12.24,,,,,,,,,,,,
38249.78305,7.11,16,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,37.826917,-122.411933,,
38249.78306,7.1,,,,,,,,99,1.39,,,,,,-21.4,,,,,,,,,,,,,,,,,,,,,37.826867,-122.411967,187.8,7.1
38249.78307,7.04,16,21.1,28.6,14.2,228,,3.6,,,202,,17,911,16.67,,,3,,,,,,,,,,12.24,,,,,,,,,37.826817,-122.412,,
38249.78309,7.06,16,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,37.8268,-122.412017,,
38249.7831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8268,-122.412017,,
38249.78311,6.95,14,22,25.6,14.8,226,,3.7,100,1.38,201,,17,,16.64,-21.3,,3,,,,,,,,,,12.25,,,,,,,,,,,187.8,7
38249.78312,6.96,,,,,,,,,,,20.61,,,,,,,,,,,,,,,,,,,,,,,,,37.826733,-122.412033,,
38249.78313,6.97,14,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,37.826683,-122.412067,,
38249.78314,6.92,14,22.1,24.7,15.4,225,,3.9,101,1.38,201,,,,17.01,-22.3,,,,,,,,,,,,12.25,,,,,,,,,,,186.8,7
38249.78316,6.86,,,,,,,,,,,0.33,17,,,,,3,,,,,,,,,,,,,,,,,,,37.826633,-122.4121,,
38249.78317,6.79,15,,,,,,,102,1.39,,,,,,-23.1,,,,,,,,,,,,,,,,,,,,,37.826617,-122.4121,186.8,7
38249.78318,,15,22.3,26.9,15.7,225,,,,,202,,,,17.16,,,,,,,,,,,,,12.25,,,,,,,,,,,,
38249.78319,6.77,,,,,,,4.3,,,,-4.72,17,,,,,3,,,,,,,,,,,,,,,,,,,,,,
38249.7832,6.81,15,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,37.8265,-122.412167,,
38249.78321,6.84,,22.1,,15.8,,,,102,1.4,201,,,,17.28,-24.2,,,,,,,,,,,,12.24,,,,,,,,,37.8265,-122.412167,185.8,7
38249.78322,6.78,16,,28.3,,226,,4.3,,,,46.17,17,,,,,5,,,,,,,,,,,,,,,,,,,37.826433,-122.4122,,
38249.78324,6.79,16,,,,,,,103,1.41,201,,,,,-24.8,,,,,,,,,,,,,,,,,,,,,37.826433,-122.4122,186.8,7
38249.78325,6.8,16,22,28.3,16,226,,4.5,,,201,,17,,17.34,,,,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78326,6.82,,,,,,,,,,,7.94,,,,,,4,,,,,,,,,,,,,,,,,,,37.826333,-122.41225,,
38249.78327,6.8,17,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.826317,-122.41225,,
38249.78328,6.88,18,21.8,32.5,15.8,228,,4.6,103,1.39,201,,,,17.28,-25.2,,,,,,,,,,,,12.23,,,,,,,,,,,186.8,7
38249.78329,6.94,,,,,,,,,,,-3.94,17,,,,,4,,,,,,,,,,,,,,,,,,,37.82625,-122.4123,,
38249.78331,7.03,19,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,37.826217,-122.412317,,
38249.78332,7.07,18,22.5,33.6,15.7,228,,4.1,102,1.38,198,,17,,17.86,-24.6,,2,,,,,,,,,,12.24,,,,,,,,,,,187.8,7.1
38249.78333,7.09,18,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,37.8262,-122.412333,,
38249.78334,7.18,,,,,,,,101,1.35,,,,,,-24.4,,,,,,,,,,,,,,,,,,,,,37.82615,-122.41235,186.8,7.1
38249.78335,7.28,18,21.2,32.1,15.5,226,,4,,,196,,17,,17.95,,,3,,,,,,,,,,12.24,,,,,,,,,37.826133,-122.41235,,
38249.78336,7.26,17,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,37.826083,-122.412367,,
38249.78338,7.32,17,22.1,31,15.1,,,,100,1.34,196,,,,18.04,-24.6,,,,,,,,,,,,12.23,,,,,,,,,37.826067,-122.412383,185.8,7.2
38249.78339,7.32,,,,,225,,3.8,,,,,17,918,,,,1,,,,,,,,,,,,,,,,,,,37.826,-122.4124,,
38249.7834,7.28,19,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,37.826,-122.4124,,
38249.78341,7.25,20,21.7,34.8,15.3,227,,3.9,100,1.33,196,,17,,17.8,-24.4,,1,,,,,,,,,,12.23,,,,,,,,,,,183.8,7.3
38249.78342,7.36,18,,,,,,,,,198,37.22,,,,,,,,,,,,,,,,,,,,,,,,,37.825883,-122.41245,,
38249.78343,7.38,,21.4,,15.1,,,,100,1.36,199,,,,17.83,-24,,,,,,,,,,,,12.23,,,,,,,,,37.825867,-122.412467,183.8,7.4
38249.78345,,18,,33.9,,227,,3.7,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,
38249.78346,7.31,18,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,37.8258,-122.4125,,
38249.78347,7.32,18,22.8,33.7,15,227,,,100,1.37,199,,,,18.07,-23.1,,,,,,,,,,,,12.23,,,,,,,,,37.8258,-122.4125,182.8,7.4
38249.78348,,,,,,,,3.6,,,,26.94,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,
38249.78349,7.33,16,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.8257,-122.412533,,
38249.7835,7.32,17,20.8,33.6,15,227,,3.6,101,1.4,201,,17,,17.98,-23.1,,0,,,,,,,,,,12.24,,,,,,,,,,,183.8,7.3
38249.78352,7.28,18,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.825667,-122.41255,,
38249.78353,7.21,,,,,,,,101,1.42,201,,,,,-22.2,,,,,,,,,,,,12.24,,,,,,,,,37.825633,-122.412583,185.8,7.3
38249.78354,,17,21.5,29.6,14.8,227,,3.6,,,,-5,17,,17.92,,,0,,,,,,,,,,,,,,,,,,,,,,
38249.78355,7.19,16,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.82555,-122.412617,,
38249.78356,7.14,,,,,,,,102,1.45,204,,,,18.07,-21.5,,,,,,,,,,,,12.24,,,,,,,,,37.82555,-122.412617,185.8,7.2
38249.78357,,15,23.1,28.6,14.8,227,,3.5,,,,,17,,,,,0,,,,,,,,,,,,,,,,,,,,,,
38249.78358,7.12,15,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,37.825483,-122.41265,,
38249.7836,7.13,14,22.7,28.5,14.8,227,,,102,1.47,204,,,,18.23,-21.1,,,,,,,,,,,,12.24,,,,,,,,,37.82545,-122.412683,186.8,7.1
38249.78361,7.17,13,,,,,,,,,205,15.39,17,,,,,1,,,,,,,,,,,,,,,,,,,37.8254,-122.412717,,
38249.78362,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825383,-122.412717,,
38249.78363,7.1,15,22.7,26.5,15.6,227,,3.4,102,1.48,205,,17,,18.32,-20.5,,3,,,,,,,,,,12.23,,,,,,,,,,,187.8,7
38249.78364,7.05,15,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,37.825317,-122.412767,,
38249.78365,7.07,14,21.8,,15.6,,,,102,1.48,201,,,,18.13,-19.6,,,,,,,,,,,,12.23,,,,,,,,,37.825317,-122.412767,188.8,6.9
38249.78367,6.99,,,25.4,,226,,3.3,,,201,,17,,,,,2,,,,,,,,,,,,,,,,,,,37.825267,-122.412783,,
38249.78368,6.99,,,,,,,,102,1.46,201,,,,18.17,-19.8,,,,,,,,,,,,12.23,,,,,,,,,37.825267,-122.412783,189.8,6.8
38249.78369,6.99,14,21.1,25.3,15.6,226,,3.4,,,,,17,,,,,2,,,,,,,,,,,,,,,,,,,,,,
38249.7837,6.97,14,,,,,,,102,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.825167,-122.412833,186.8,6.8
38249.78371,6.97,16,21.3,25.4,15.6,226,,3.4,,1.46,201,17.67,17,986,18.23,-20.2,,2,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78372,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82515,-122.41285,,
38249.78374,7.06,17,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,37.825083,-122.412883,,
38249.78375,7.07,18,20.6,33.4,14.4,,,,101,1.43,196,,,,18.41,-19.5,,,,,,,,,,,,12.23,,,,,,,,,,,186.8,6.8
38249.78376,7.08,,,,,227,,3.3,,,,,17,950,,,,1,,,,,,,,,,,,,,,,,,,,,,
38249.78377,7.01,19,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,37.824983,-122.412917,,
38249.78378,7.01,19,20.9,33.3,14.5,,,,101,1.4,196,,,,18.41,-19.8,,,,,,,,,,,,12.23,,,,,,,,,,,183.8,6.8
38249.78379,,,,,,225,,3.4,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,
38249.7838,7.08,17,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,37.8249,-122.412933,,
38249.78382,7.07,18,21.9,30.4,14.6,225,,,100,1.4,197,,,,18.56,-21.6,,,,,,,,,,,,12.23,,,,,,,,,,,181.8,6.9
38249.78383,7.12,,,,,,,3.6,,,,,17,,,,,0,,,,,,,,,,,,,,,,,,,,,,
38249.78384,7.09,19,,,,,,,100,,198,,,,,,,,,,,,,,,,,,,,,,,,,,37.824783,-122.412967,180.8,7
38249.78385,7.09,20,23.3,34.6,15.2,227,,3.7,,,200,,17,,18.59,-22.6,,0,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78386,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824767,-122.412983,,
38249.78387,7.2,21,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,37.8247,-122.413017,,
38249.78389,7.25,21,23.1,36.7,15.9,230,,3.6,99,1.48,201,,,,18.77,-22.3,,,,,,,,,,,,12.25,,,,,,,,,,,181.8,7.1
38249.7839,7.27,,,,,,,,,,,,17,,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.78391,7.33,22,,,,,,,99,,200,,,,,,,,,,,,,,,,,,,,,,,,,,37.8246,-122.413067,184.8,7.1
38249.78392,7.33,21,22.5,37.6,16,232,,3.3,,,199,,17,,18.71,-21.5,,0,,,,,,,,,,12.25,,,,,,,,,,,,
38249.78393,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824583,-122.413083,,
38249.78394,7.31,20,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,37.824533,-122.4131,184.8,7.1
38249.78396,7.28,21,22.9,36.3,15.8,232,,3.3,99,1.49,198,,17,,18.59,-20.9,,-1,,,,,,,,,,12.24,,,,,,,,,,,,
38249.78397,7.28,20,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,37.82445,-122.413133,,
38249.78398,7.31,,23.7,,16.3,,,,99,1.5,201,,,,18.87,-21.2,,,,,,,,,,,,12.24,,,,,,,,,37.82445,-122.413133,184.8,7.1
38249.78399,7.27,20,,34.3,,231,,3.3,,,200,,17,,,,,0,,,,,,,,,,,,,,,,,,,37.8244,-122.413167,,
38249.784,7.33,,,,,,,,99,1.51,,,,,,-21.5,,,,,,,,,,,,,,,,,,,,,37.8244,-122.413167,184.8,7.2
38249.78401,,20,24,34.3,16.4,230,,3.4,,,200,,17,,18.59,,,,,,,,,,,,,12.24,,,,,,,,,,,,
38249.78403,7.36,,,,,,,,,,,8.5,,,,,,0,,,,,,,,,,,,,,,,,,,37.824333,-122.4132,,
38249.78404,7.37,19,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.824283,-122.413217,,
38249.78405,7.34,19,23.8,34.4,16.5,230,,3.4,99,1.52,201,-1.72,17,,18.68,-21.9,,0,,,,,,,,,,12.24,,,,,,,,,37.824267,-122.413217,184.8,7.2
38249.78406,7.4,19,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,37.824217,-122.413267,,
38249.78407,7.32,,23.7,,16.6,,,,99,1.54,202,,,,18.84,-22.1,,,,,,,,,,,,12.24,,,,,,,,,37.824217,-122.413267,184.8,7.2
38249.78408,7.34,18,,31.4,,230,,3.5,,,,-9.5,17,,,,,1,,,,,,,,,,,,,,,,,,,37.82415,-122.4133,,
38249.78409,7.36,18,,,,,,,98,,203,,,,,,,,,,,,,,,,,,,,,,,,,,37.82415,-122.4133,187.8,7.2
38249.78411,7.36,19,24.4,31.5,16.6,230,,3.5,,1.55,203,46.06,17,,18.87,-22.7,,0,,,,,,,,,,12.24,,,,,,,,,,,,
38249.78412,7.33,20,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,37.824083,-122.413333,,
38249.78413,7.33,20,22.7,,16.4,,,,99,1.58,203,,,,18.96,-22.8,,,,,,,,,,,,12.23,,,,,,,,,37.82405,-122.413367,189.8,7.1
38249.78414,7.35,20,,35.5,,233,,3.6,,,204,14.44,17,,,,,0,,,,,,,,,,,,,,,,,,,37.824,-122.413417,,
38249.78415,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.823983,-122.413417,,
38249.78416,7.39,20,22.4,34.6,16.2,233,,3.4,98,1.57,204,,17,,18.96,-22.3,,,,,,,,,,,,12.24,,,,,,,,,,,191.8,7
38249.78418,7.41,18,,,,,,,,,204,-2.17,,913,,,,0,,,,,,,,,,,,,,,,,,,37.823933,-122.41345,,
38249.78419,7.47,,,,,,,,98,1.57,205,,,,,-22,,,,,,,,,,,,,,,,,,,,,37.823933,-122.41345,191.8,7
38249.7842,,18,22.3,34.4,16.2,233,,3.3,,,,,17,,19.05,,,0,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78421,7.5,17,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,37.823833,-122.413533,,
38249.78422,7.5,,,,,,,,98,1.57,206,,,,19.05,-21.8,,,,,,,,,,,,12.23,,,,,,,,,37.823817,-122.413533,193.8,6.9
38249.78423,,17,22.4,29.3,15.6,232,,3.2,,,,,17,,,,,0,,,,,,,,,,,,,,,,,,,,,,
38249.78425,7.56,17,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,37.823767,-122.413583,,
38249.78426,7.57,,22.8,,,,,,96,1.58,206,,,,19.05,-21.5,,,,,,,,,,,,12.23,,,,,,,,,37.823767,-122.413583,194.8,6.9
38249.78427,7.53,18,,32.2,15.6,233,,3.2,,,,12.78,17,981,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.78428,7.55,17,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,37.823683,-122.41365,,
38249.78429,7.52,,24.5,,16,,,,96,1.57,211,,,,18.96,-21,,,,,,,,,,,,12.23,,,,,,,,,37.823667,-122.413667,196.8,6.9
38249.7843,,16,,28.2,,235,,3.1,,,,0.17,17,945,,,,-15,,,,,,,,,,,,,,,,,,,,,,
38249.78432,7.24,14,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,37.8236,-122.4137,,
38249.78433,6.91,,,,,,,,100,1.65,235,,,,,-19.8,,,,,,,,,,,,,,,,,,,,,37.8236,-122.4137,195.8,6.8
38249.78434,,14,23.1,17.1,16.7,241,,3.3,,,,,17,,18.99,,,-25,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78435,6.4,5,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,37.823583,-122.413783,,
38249.78436,6.18,,19.5,,16.4,,,,106,1.75,267,,,,19.14,-13.6,,,,,,,,,,,,12.23,,,,,,,,,,,259.8,4.2
38249.78437,5.98,-3,,-8.3,,247,,2.2,,,,,17,,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.78438,5.84,-9,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,37.823633,-122.41385,,
38249.7844,5.73,,,,,,,,105,1.69,267,,,,19.26,-2.2,,,,,,,,,,,,12.24,,,,,,,,,37.823633,-122.41385,293.8,5.3
38249.78441,,-9,20.9,-14.2,15.8,246,,0.3,,,,27.44,17,,,,,-8,,,,,,,,,,,,,,,,,,,,,,
38249.78442,5.7,-20,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,37.823667,-122.41395,,
38249.78443,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.823667,-122.413967,,
38249.78444,5.87,-23,20.2,-35.3,16.1,237,,2,102,1.6,268,,,,19.26,8.9,,,,,,,,,,,,12.24,,,,,,,,,,,280.8,5.4
38249.78445,6.05,-23,,,,,,,,,268,3,17,,,,,-3,,,,,,,,,,,,,,,,,,,37.823683,-122.414033,,
38249.78447,6.22,,,,,,,,101,1.58,266,,,,,11.7,,,,,,,,,,,,12.23,,,,,,,,,37.823683,-122.414033,272.8,6
38249.78448,,-21,19.7,-34,15.2,236,,2.7,,,,-6.33,17,,19.2,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.78449,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8237,-122.4141,,
38249.7845,6.52,-21,,,,,,,99,1.54,266,,,,19.17,15.2,,,,,,,,,,,,12.23,,,,,,,,,37.823717,-122.414183,273.8,6.1
38249.78451,,-22,20.9,-35.7,14.5,235,,3,,,,,17,946,,,,-6,,,,,,,,,,,,,,,,,,,,,,
38249.78452,6.83,-22,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,37.823733,-122.414233,,
38249.78454,6.92,,,,,,,,99,1.52,268,,,,,17.4,,,,,,,,,,,,,,,,,,,,,37.823733,-122.41425,273.8,6.5
38249.78455,,-22,22.7,-36,14.8,235,,3.1,,,,,17,,19.23,,,-4,,,,,,,,,,12.23,,,,,,,,,,,,
38249.78456,7.02,-23,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,37.823767,-122.414333,,
38249.78457,7.06,-23,22.9,-39.1,15.2,,,,98,1.5,266,,,,19.11,18.3,,,,,,,,,,,,12.23,,,,,,,,,37.823783,-122.414383,273.8,6.5
38249.78458,7.01,,,,,233,,3.1,,,,,17,,,,,-6,,,,,,,,,,,,,,,,,,,,,,
38249.78459,7.07,-23,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,37.8238,-122.414467,,
38249.78461,7.08,-22,22.5,-37.1,15.6,,,,97,1.44,270,,,,19.78,20,,,,,,,,,,,,12.23,,,,,,,,,,,273.8,6.5
38249.78462,7.11,,,,,234,,3.3,,,,,17,963,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.78463,7.14,-23,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,37.823833,-122.41455,,
38249.78464,7.18,-23,22.6,-38.3,15.6,234,,3.6,96,1.41,270,,17,,20.33,21.9,,,,,,,,,,,,12.23,,,,,,,,,37.82385,-122.4146,276.8,6.7
38249.78465,7.2,,,,,,,,,,,,,915,,,,-4,,,,,,,,,,,,,,,,,,,37.82385,-122.414617,,
38249.78466,7.24,-21,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,37.823883,-122.414683,,
38249.78467,7.3,-22,22.8,-38.6,15.7,233,,,93,1.36,265,,,,20.76,23.9,,,,,,,,,,,,12.23,,,,,,,,,37.823883,-122.4147,275.8,6.9
38249.78469,7.35,,,,,,,,,,,,17,,,,,-5,,,,,,,,,,,,,,,,,,,37.8239,-122.414783,,
38249.7847,7.32,-21,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,37.8239,-122.414783,,
38249.78471,7.31,-21,22.7,-37.8,15.8,232,,3.8,92,1.31,265,,,,18.35,24.5,,,,,,,,,,,,12.23,,,,,,,,,,,272.8,7.1
38249.78472,7.21,-21,,,,,,,,,265,,,,,,,-4,,,,,,,,,,,,,,,,,,,37.823933,-122.414917,,
38249.78473,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.823933,-122.41495,,
38249.78474,7.21,-21,22.5,-36.8,15.9,232,,4,90,1.26,264,,17,,18.53,24.7,,,,,,,,,,,,12.23,,,,,,,,,,,272.8,7.1
38249.78476,7.18,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,37.823967,-122.415017,,
38249.78477,7.13,-21,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,37.823967,-122.415017,271.8,
38249.78478,7.15,-21,22,-37,15.9,232,,4,89,1.19,264,16.67,17,,18.59,24.6,,-5,,,,,,,,,,12.24,,,,,,,,,,,,7
38249.78479,7.25,-20,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,37.823983,-122.41515,,
38249.7848,7.28,,,,,,,,89,1.17,266,,,,18.56,24.6,,,,,,,,,,,,12.24,,,,,,,,,37.823983,-122.415167,271.8,7
38249.78481,7.38,-20,22.7,-37,15.9,233,,3.9,,,,,17,,,,,-6,,,,,,,,,,,,,,,,,,,37.824017,-122.41525,,
38249.78483,7.46,-22,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,37.824017,-122.415267,,
38249.78484,7.46,,,,,,,,89,1.15,268,,,,,23.8,,,,,,,,,,,,12.23,,,,,,,,,37.824017,-122.415267,270.8,7.1
38249.78485,,-22,23.5,-39.9,16,232,,3.6,,,,28.17,17,,19.35,,,-5,,,,,,,,,,,,,,,,,,,,,,
38249.78486,7.51,-22,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,37.82405,-122.4154,,
38249.78487,7.51,-21,21,-38.6,15.5,233,,3.4,88,1.11,270,,17,,19.23,23.1,,-5,,,,,,,,,,12.23,,,,,,,,,,,272.8,7.2
38249.78488,7.55,-21,,,,,,,,,271,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,37.824083,-122.415483,,
38249.7849,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824083,-122.4155,274.8,
38249.78491,7.6,-22,22,-39.4,15.6,234,,3.4,88,1.09,271,-5.33,17,,18.77,23.6,,-3,,,,,,,,,,12.22,,,,,,,,,,,,7.3
38249.78492,7.58,-22,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,37.824117,-122.415583,,
38249.78493,7.57,,,,,,,,88,1.05,272,,,,18.65,24.1,,,,,,,,,,,,12.23,,,,,,,,,37.824117,-122.415583,275.8,7.2
38249.78494,7.59,-22,22.1,-39.4,15.5,234,,3.5,,,,,17,,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.78495,7.6,-22,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,37.824167,-122.415733,,
38249.78496,7.54,,21.6,,15.4,,,,86,1,268,,,,18.84,23.6,,,,,,,,,,,,12.22,,,,,,,,,,,275.8,7.4
38249.78498,,-22,,-38.5,,234,,3.5,,,,31.89,17,917,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.78499,7.54,-21,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,37.8242,-122.415833,,
38249.785,7.54,,,,,,,,84,0.96,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,37.8242,-122.415833,273.8,7.4
38249.78501,7.48,-20,22.2,-35.5,15.3,235,,3.5,,,268,,17,,19.45,,,-2,,,,,,,,,,12.22,,,,,,,,,,,,
38249.78502,7.44,-20,,,,,,,,,266,,,997,,,,,,,,,,,,,,,,,,,,,,,37.824233,-122.415967,,
38249.78503,7.43,,,,,,,,81,0.92,266,,,,19.17,23.4,,,,,,,,,,,,12.23,,,,,,,,,37.824233,-122.416,273.8,7.4
38249.78505,,-22,22.7,-38.5,15.6,232,,3.5,,,,46.72,17,958,,,,-6,,,,,,,,,,,,,,,,,,,,,,
38249.78506,7.45,-21,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,37.82425,-122.416067,,
38249.78507,7.45,-21,22.5,-35.5,15.7,234,,3.3,80,0.89,267,,,,18.84,22.2,,,,,,,,,,,,12.22,,,,,,,,,,,271.8,7.3
38249.78508,7.48,,,,,,,,,,,32.33,17,942,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.78509,7.5,-21,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,37.824283,-122.416217,,
38249.7851,7.5,-21,22.1,,15.5,,,,80,0.86,269,,,,18.68,22.2,,,,,,,,,,,,12.22,,,,,,,,,,,271.8,7.3
38249.78512,,,,-36.3,,234,,3.3,,,,,17,,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.78513,7.55,-19,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,37.824317,-122.416317,,
38249.78514,7.54,,,,,,,,78,0.82,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,37.824317,-122.416317,272.8,7.4
38249.78515,,-19,22.2,-35.3,15.2,234,,3.4,,,266,,17,,18.68,,,,,,,,,,,,,12.22,,,,,,,,,,,,
38249.78516,7.5,-21,,,,,,,,,266,3.33,,925,,,,-5,,,,,,,,,,,,,,,,,,,37.82435,-122.41645,,
38249.78517,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82435,-122.416483,,
38249.78518,7.37,-20,22.1,-36.4,15.3,234,,,75,0.78,265,,,,18.68,23.9,,,,,,,,,,,,12.22,,,,,,,,,,,271.8,7.3
38249.7852,7.44,,,,,,,3.7,,,264,,17,,,,,-4,,,,,,,,,,,,,,,,,,,37.824367,-122.416567,,
38249.78521,7.41,-20,,,,,,,73,0.76,264,,,,,24.8,,,,,,,,,,,,,,,,,,,,,37.824383,-122.416617,270.8,7.4
38249.78522,,-21,22.1,-36.7,15.4,233,,3.8,,,,29.22,17,,18.81,,,-5,,,,,,,,,,,,,,,,,,,,,,
38249.78523,7.56,-21,,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,37.824383,-122.41665,,
38249.78524,7.55,,22.8,,,,,,72,0.75,263,,,,18.65,24.7,,,,,,,,,,,,12.22,,,,,,,,,37.8244,-122.416717,269.8,7.4
38249.78525,7.52,-22,,-39.8,15.5,230,,3.6,,,,,17,,,,,-5,,,,,,,,,,,,,,,,,,,37.8244,-122.416733,,
38249.78527,7.54,-21,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,37.824417,-122.416817,,
