Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38053.13638,,,,,,,,,,,262,,,,15.03,,,,,,,,,,,,,,,,,31,,,,,-36.840814,174.799102,,
38053.13639,6.41,62,12.82,91,11.39,357,,,269.1,0.86,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.7,6.65
38053.1364,,,,,,,,,,,259,,,,15.46,,,,,,,,,,,,,,,,,1,,,,,-36.840814,174.799021,,
38053.13642,6.5,73,13.41,,12.98,357.9,,,269.5,0.93,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6,6.76
38053.13643,,,,103,13.1,,,,,,,,,,15.34,,,,,,,,,,,,,,,,,,,,,,-36.840799,174.798944,,
38053.13644,6.57,,,,11.37,358.8,,,246.7,1.18,255,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.13645,,75,11.66,108,11.81,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13646,6.55,,,,13.21,7.9,,,228.3,1.19,251,,,,,,,,,,,,,,,,,,,,,31,,,,,-36.840795,174.798795,,
38053.13647,,84,13.02,112,13.91,,,,,,,,,,15.18,,,,,,,,,,,,,,,,,,,,,,,,274.4,6.88
38053.13649,6.54,,,,11.5,1.6,,,224.6,1.19,246,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.840814,174.798713,,
38053.1365,,73,9.52,113,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.4,6.88
38053.13651,,,,,10.39,358.8,,,200.6,1.51,246,,,,14.58,,,,,,,,,,,,,,,,,16,,,,,-36.840832,174.798636,,
38053.13652,6.56,68,10.1,106,9.75,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3,6.84
38053.13653,,,,,8.65,344.9,,,,,247,,,,14.91,,,,,,,,,,,,,,,,,31,,,,,-36.840835,174.798576,,
38053.13654,6.53,75,10.49,111,10.82,,,,198.9,1.43,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,6.79
38053.13656,,,,,,,,,,,251,,,,15.91,,,,,,,,,,,,,,,,,1,,,,,-36.840835,174.798495,,
38053.13657,6.4,71,13.02,97,12.34,353.8,,,202.9,1.39,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.8,6.83
38053.13658,,,,,,,,,,,253,,,,15.47,,,,,,,,,,,,,,,,,16,,,,,-36.840817,174.798435,,
38053.13659,6.33,68,11.66,,11.21,355.4,,,222.5,0.82,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.3,6.62
38053.1366,,,,,,,,,,,254,,,,14.95,,,,,,,,,,,,,,,,,31,,,,,-36.840816,174.798374,,
38053.13661,6.47,68,12.44,,11.85,356.5,,,236.2,0.66,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2,6.59
38053.13663,,,,105,11.76,,,,,,,,,,15.35,,,,,,,,,,,,,,,,,,,,,,-36.8408,174.798293,,
38053.13664,6.5,,,,11.83,358.5,,,241.2,0.83,256,,,,,,,,,,,,,,,,,,,,,1,,,,,,,276.1,6.86
38053.13665,,71,11.66,104,11.35,,,,,,,,,,14.82,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13666,6.52,,,,11.79,2.8,,,258.8,0.82,255,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.840797,174.798144,,
38053.13667,,76,11.27,111,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1,6.81
38053.13668,6.55,,,,11.13,356.1,,,251.6,0.78,255,,,,15.12,,,,,,,,,,,,,,,,,31,,,,,-36.840781,174.798067,,
38053.1367,,71,11.27,106,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,6.77
38053.13671,,,,,11.89,5.5,,,242.6,0.69,257,,,,15.12,,,,,,,,,,,,,,,,,1,,,,,-36.840781,174.797986,,
38053.13672,6.51,63,11.07,96,9.89,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1,6.76
38053.13673,,,,,,,,,,,259,,,,14.86,,,,,,,,,,,,,,,,,16,,,,,-36.840782,174.797927,,
38053.13674,6.34,68,11.85,98,11.06,352.7,,,246.7,0.65,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7,6.68
38053.13675,,,,,,,,,,,261,,,,15.01,,,,,,,,,,,,,,,,,31,,,,,-36.840765,174.797868,,
38053.13676,6.28,63,11.66,96,10.45,355.1,,,271,0.49,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.3,6.51
38053.13678,,,,,,,,,,,265,,,,15.19,,,,,,,,,,,,,,,,,1,,,,,-36.840748,174.797787,,
38053.13679,6.28,66,12.44,95,11.07,1.7,,,289.2,0.46,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3,6.43
38053.1368,,,,,,,,,,,,,,,15.34,,,,,,,,,,,,,,,,,16,,,,,-36.840732,174.797726,,
38053.13681,6.36,,,,9.42,0.4,,,312.4,0.64,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6,6.45
38053.13682,,66,11.66,100,10.76,,,,,,,,,,15.93,,,,,,,,,,,,,,,,,,,,,,-36.840733,174.797665,,
38053.13683,6.4,,,,11.7,9.1,,,311.4,0.71,267,,,,,,,,,,,,,,,,,,,,,31,,,,,,,284.6,6.52
38053.13685,,70,11.85,102,11.37,,,,,,,,,,15.55,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13686,6.43,,,,11.27,7.2,,,314.6,0.98,266,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.13687,,70,11.27,103,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9,6.68
38053.13688,6.5,,,,11.74,6.2,,,302.7,0.83,265,,,,15.23,,,,,,,,,,,,,,,,,33,,,,,-36.840693,174.797436,,
38053.13689,,71,12.44,104,12.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,6.72
38053.1369,6.53,,,,12.77,7.8,,,299.6,0.9,263,,,,15.05,,,,,,,,,,,,,,,,,31,,,,,-36.840677,174.797354,,
38053.13692,,74,13.99,102,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1,6.84
38053.13693,,,,,11.56,15.3,,,,,261,,,,14.46,,,,,,,,,,,,,,,,,1,,,,,-36.840661,174.797272,,
38053.13694,6.55,78,10.69,109,11.25,,,,297,0.96,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.9,6.91
38053.13695,,,,,,,,,,,257,,,,14.46,,,,,,,,,,,,,,,,,16,,,,,-36.840645,174.797195,,
38053.13696,6.62,74,10.69,111,11,5.5,,,276.4,0.76,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9,6.91
38053.13697,,,,,,,,,,,256,,,,14.68,,,,,,,,,,,,,,,,,31,,,,,-36.840648,174.797118,,
38053.13698,6.72,71,11.85,106,11.62,3.3,,,251.4,0.75,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,7.02
38053.137,,,,,,,,,,,,,,,14.51,,,,,,,,,,,,,,,,,1,,,,,-36.840649,174.797036,,
38053.13701,6.81,72,10.1,,9.87,1.3,,,235.4,0.93,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5,7.11
38053.13702,,,,113,11.07,,,,,,,,,,15.02,,,,,,,,,,,,,,,,,,,,,,-36.840633,174.796976,,
38053.13703,6.8,,,,12.82,1.4,,,240.1,0.87,258,,,,,,,,,,,,,,,,,,,,,16,,,,,,,275.8,7.08
38053.13704,,76,11.85,109,12.12,,,,,,,,,,14.83,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13705,6.74,,,,10.26,5.3,,,250.5,0.78,258,,,,,,,,,,,,,,,,,,,,,31,,,,,-36.840613,174.79681,,
38053.13707,,78,10.69,114,11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.7,7.04
38053.13708,,,,,11.93,11.9,,,252.5,0.76,259,,,,14.69,,,,,,,,,,,,,,,,,1,,,,,-36.840613,174.796734,,
38053.13709,6.7,63,10.49,108,10.39,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1,7.02
38053.1371,,,,,11.09,2.1,,,,,261,,,,14.53,,,,,,,,,,,,,,,,,16,,,,,-36.840597,174.796674,,
38053.13711,6.7,72,10.69,109,10.71,,,,261.4,0.64,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2,6.9
38053.13712,,,,,,,,,,,263,,,,14.66,,,,,,,,,,,,,,,,,31,,,,,-36.840581,174.796598,,
38053.13714,6.7,73,13.41,104,13.19,,,,265.2,0.65,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,6.92
38053.13715,,,,,,,,,,,265,,,,14.48,,,,,,,,,,,,,,,,,1,,,,,-36.840564,174.796513,,
38053.13716,6.75,67,11.66,101,10.88,11.3,,,294.2,0.77,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6,6.95
38053.13717,,,,,,,,,,,264,,,,14.5,,,,,,,,,,,,,,,,,16,,,,,-36.840547,174.796453,,
38053.13718,6.79,73,12.24,,12.42,12.2,,,301.2,0.84,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.8,6.97
38053.13719,,,,109,12.05,,,,,,,,,,14.29,,,,,,,,,,,,,,,,,31,,,,,-36.840532,174.796377,,
38053.13721,6.81,84,11.27,,11.74,10.1,,,299.2,0.85,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.6,7.02
38053.13722,,,,118,12.47,,,,,,,,,,14.38,,,,,,,,,,,,,,,,,,,,,,-36.840516,174.796245,,
38053.13723,6.85,,,,12.71,5,,,279.2,0.77,260,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.13724,,76,11.85,109,12.11,,,,,,,,,,14.41,,,,,,,,,,,,,,,,,,,,,,,,281.1,7.08
38053.13725,6.83,,,,10.98,13.8,,,268.4,0.67,258,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.840494,174.796145,,
38053.13726,,73,11.27,107,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9,7.04
38053.13728,6.75,,,,12.55,359.6,,,241.1,0.77,258,,,,14.68,,,,,,,,,,,,,,,,,31,,,,,-36.840496,174.796069,,
38053.13729,,75,12.44,109,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.4,7.1
38053.1373,,,,,11.06,9.7,,,,,259,,,,14.31,,,,,,,,,,,,,,,,,1,,,,,-36.84048,174.795987,,
38053.13731,6.62,77,10.49,111,10.9,,,,239.5,0.69,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1,6.91
38053.13732,,,,,,,,,,,260,,,,14.39,,,,,,,,,,,,,,,,,16,,,,,-36.840481,174.795929,,
38053.13733,6.54,62,10.69,100,9.58,359.7,,,238,0.44,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1,6.77
38053.13734,,,,,,,,,,,262,,,,14.4,,,,,,,,,,,,,,,,,31,,,,,-36.840465,174.795853,,
38053.13736,6.6,61,11.66,95,10.16,6.6,,,269.7,0.42,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4,6.78
38053.13737,,,,,,,,,,,263,,,,14.39,,,,,,,,,,,,,,,,,1,,,,,-36.840448,174.795771,,
38053.13738,6.61,67,10.69,,11.52,12,,,295.2,0.56,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.8,6.83
38053.13739,,,,106,10.22,,,,,,,,,,14.35,,,,,,,,,,,,,,,,,,,,,,-36.840432,174.795661,,
38053.1374,6.66,,,,12.47,8.8,,,292.5,0.54,262,,,,,,,,,,,,,,,,,,,,,16,,,,,,,282.6,6.83
38053.13741,,69,14.19,99,13.39,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13743,6.69,,,,11.91,358.8,,,287.7,0.55,262,,,,,,,,,,,,,,,,,,,,,31,,,,,-36.84041,174.795562,,
38053.13744,,57,12.44,89,10.45,,,,,,,,,,14.39,,,,,,,,,,,,,,,,,,,,,,,,282.4,6.87
38053.13745,6.66,,,,10.55,355.2,,,289.8,0.54,262,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.840394,174.79548,,
38053.13746,,61,12.44,94,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6,6.85
38053.13747,,,,,9.44,353,,,283.4,0.47,262,,,,14.3,,,,,,,,,,,,,,,,,16,,,,,-36.840395,174.795453,,
38053.13748,6.77,60,11.66,103,10.3,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,6.83
38053.1375,,,,,11.09,6.2,,,,,263,,,,14.49,,,,,,,,,,,,,,,,,31,,,,,-36.840363,174.795343,,
38053.13751,6.77,68,11.07,102,9.62,,,,282.8,0.51,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3,6.87
38053.13752,,,,,,,,,,,263,,,,14.26,,,,,,,,,,,,,,,,,1,,,,,-36.840346,174.795261,,
38053.13753,6.82,48,11.66,82,8.66,334.5,,,286.7,0.6,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1,6.95
38053.13754,,,,,,,,,,,263,,,,14.43,,,,,,,,,,,,,,,,,16,,,,,-36.840331,174.795185,,
38053.13755,6.64,31,10.49,,9.34,340.6,,,294.4,0.63,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3,6.89
38053.13757,,,,63,4.82,,,,,,,,,,14.08,,,,,,,,,,,,,,,,,31,,,,,-36.840332,174.795125,,
38053.13758,6.45,47,9.33,,6.45,351.8,,,302.5,0.49,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1,6.6
38053.13759,,,,95,7.56,,,,,,,,,,14.13,,,,,,,,,,,,,,,,,,,,,,-36.840316,174.79501,,
38053.1376,6.26,,,,6.84,351.8,,,280.3,0.15,258,,,,,,,,,,,,,,,,,,,,,1,,,,,,,279.9,6.42
38053.13761,,41,8.16,85,5.34,,,,,,,,,,14.21,,,,,,,,,,,,,,,,,,,,,,-36.840317,174.79495,,
38053.13762,5.99,,,,5.2,349.6,,,176.7,0.15,256,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.13764,,57,8.16,100,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2,6.28
38053.13765,5.67,,,,7.36,348.3,,,133.7,0.41,255,,,,14.17,,,,,,,,,,,,,,,,,31,,,,,-36.840297,174.794854,,
38053.13766,,59,8.35,98,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.9,5.95
38053.13767,,,,,6.43,347.5,,,124.8,0.52,255,,,,14.17,,,,,,,,,,,,,,,,,1,,,,,-36.840298,174.79479,,
38053.13768,5.59,61,8.35,99,7.67,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.9,5.77
38053.13769,,,,,,,,,,,255,,,,14.3,,,,,,,,,,,,,,,,,16,,,,,-36.840299,174.794729,,
38053.1377,5.48,62,8.94,100,8.02,348,,,123.5,0.43,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3,5.76
38053.13772,,,,,,,,,,,254,,,,14.03,,,,,,,,,,,,,,,,,31,,,,,-36.840282,174.794668,,
38053.13773,5.48,65,9.33,102,8.57,354,,,99.3,0.37,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4,5.66
38053.13774,,,,,,,,,,,254,,,,14.02,,,,,,,,,,,,,,,,,1,,,,,-36.840265,174.794603,,
38053.13775,5.5,63,11.07,95,9.91,348.7,,,130.3,0.57,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9,5.64
38053.13776,,,,,,,,,,,,,,,14.32,,,,,,,,,,,,,,,,,16,,,,,-36.840266,174.794525,,
38053.13777,5.68,,,,9.5,351.9,,,126.5,0.35,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8,5.72
38053.13779,,65,10.49,107,9.66,,,,,,,,,,14.17,,,,,,,,,,,,,,,,,,,,,,-36.84025,174.794431,,
38053.1378,5.88,,,,10.61,355.2,,,134.8,0.24,257,,,,,,,,,,,,,,,,,,,,,31,,,,,,,275.4,5.82
38053.13781,,56,11.27,89,9.21,,,,,,,,,,14.03,,,,,,,,,,,,,,,,,,,,,,-36.84025,174.794365,,
38053.13782,5.99,,,,9.6,354,,,259.3,0.08,260,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.13783,,60,10.49,96,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7,6.14
38053.13784,,,,,10.36,344.9,,,293.2,0.31,262,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.84023,174.794253,,
38053.13786,5.96,62,11.07,88,8.33,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4,6.25
38053.13787,,,,,9.69,348.2,,,313.7,0.49,262,,,,14.08,,,,,,,,,,,,,,,,,31,,,,,-36.840213,174.794193,,
38053.13788,5.99,55,12.44,80,10.43,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6,6.19
38053.13789,,,,,,,,,,,265,,,,14,,,,,,,,,,,,,,,,,1,,,,,-36.840196,174.794128,,
38053.1379,6,47,12.82,74,9.79,341.4,,,311,0.4,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.4,6.21
38053.13791,,,,,,,,,,,265,,,,13.91,,,,,,,,,,,,,,,,,16,,,,,-36.84018,174.794068,,
38053.13792,5.91,45,12.24,74,9.01,339.3,,,329.5,0.67,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9,6.17
38053.13794,,,,,,,,,,,265,,,,13.9,,,,,,,,,,,,,,,,,31,,,,,-36.840165,174.793974,,
38053.13795,5.87,52,11.85,80,9.5,340.6,,,334.1,0.63,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.1,6.09
38053.13796,,,,,,,,,,,,,,,13.93,,,,,,,,,,,,,,,,,1,,,,,-36.840148,174.79391,,
38053.13797,5.67,,,,10.22,332.6,,,327.2,0.54,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5,6.07
38053.13798,,38,11.27,60,6.7,,,,,,,,,,13.84,,,,,,,,,,,,,,,,,,,,,,-36.840149,174.793848,,
38053.13799,5.55,,,,10.22,340.4,,,340,0.43,266,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.13801,,36,12.44,57,8.63,,,,,,,,,,13.76,,,,,,,,,,,,,,,,,,,,,,,,285.2,5.89
38053.13802,5.48,,,,8.02,327.3,,,348.8,0.36,267,,,,,,,,,,,,,,,,,,,,,31,,,,,-36.840127,174.79377,,
38053.13803,,49,12.24,73,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1,5.78
38053.13804,,,,,7.71,327.6,,,358.4,0.45,268,,,,13.76,,,,,,,,,,,,,,,,,1,,,,,-36.840111,174.793706,,
38053.13805,5.29,41,10.69,65,7.65,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7,5.67
38053.13806,,,,,8.28,332.2,,,,,268,,,,13.75,,,,,,,,,,,,,,,,,16,,,,,-36.840095,174.793662,,
38053.13808,5.08,41,10.69,68,7.25,,,,19.9,0.44,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6,5.43
38053.13809,,,,,,,,,,,267,,,,13.73,,,,,,,,,,,,,,,,,31,,,,,-36.84008,174.793601,,
38053.1381,4.91,46,10.69,71,7.21,326.8,,,27.5,0.44,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8,5.3
38053.13811,,,,,,,,,,,267,,,,13.88,,,,,,,,,,,,,,,,,1,,,,,-36.84008,174.793553,,
38053.13812,4.78,42,10.69,64,7.87,338.9,,,43.1,0.48,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7,5.05
38053.13813,,,,,,,,,,,,,,,13.81,,,,,,,,,,,,,,,,,16,,,,,-36.840048,174.793475,,
38053.13815,4.66,49,9.52,,6.2,311.8,,,49.5,0.44,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.1,4.99
38053.13816,,,,75,7.75,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,-36.840049,174.79343,,
38053.13817,4.59,,,,7.11,326.6,,,56.1,0.42,266,,,,,,,,,,,,,,,,,,,,,31,,,,,,,286.5,4.94
38053.13818,,34,8.35,63,5.71,,,,,,,,,,13.69,,,,,,,,,,,,,,,,,,,,,,-36.840033,174.793381,,
38053.13819,4.5,,,,6.49,340.7,,,50.1,0.42,266,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.1382,,51,8.74,79,6.92,,,,,,,,,,13.67,,,,,,,,,,,,,,,,,,,,,,,,285.7,4.87
38053.13822,4.35,,,,5.88,334.9,,,55,0.4,266,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.840011,174.793308,,
38053.13823,,41,7.58,74,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,4.78
38053.13824,4.23,,,,6.04,337.7,,,62.9,0.38,265,,,,13.66,,,,,,,,,,,,,,,,,31,,,,,-36.840012,174.793263,,
38053.13825,,52,8.35,81,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.4,4.69
38053.13826,,,,,5.53,341.8,,,,,264,,,,13.66,,,,,,,,,,,,,,,,,1,,,,,-36.839996,174.793215,,
38053.13827,4.17,52,7.19,88,6.08,,,,68.7,0.38,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.9,4.6
38053.13828,,,,,,,,,,,264,,,,13.7,,,,,,,,,,,,,,,,,16,,,,,-36.83998,174.793169,,
38053.1383,4.14,55,8.94,82,7.32,343.3,,,77.7,0.32,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,4.57
38053.13831,,,,,,,,,,,264,,,,13.62,,,,,,,,,,,,,,,,,31,,,,,-36.839981,174.793123,,
38053.13832,4.11,50,8.16,78,6.37,347.8,,,78.9,0.27,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8,4.54
38053.13833,,,,,,,,,,,264,,,,13.62,,,,,,,,,,,,,,,,,1,,,,,-36.839965,174.793058,,
38053.13834,4.03,53,6.41,,5.48,351.1,,,62.5,0.21,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4,4.53
38053.13835,,,,90,5.11,,,,,,,,,,13.67,,,,,,,,,,,,,,,,,,,,,,-36.839966,174.793012,,
38053.13837,4,,,,6.9,0.8,,,74.4,0.22,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9,4.44
38053.13838,,65,7.58,90,7.09,,,,,,,,,,13.59,,,,,,,,,,,,,,,,,,,,,,-36.83995,174.792966,,
38053.13839,4,,,,8.86,352.3,,,90.8,0.21,263,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,
38053.1384,,59,9.91,75,7.91,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,283,4.39
38053.13841,4.14,,,,9.17,350.4,,,105.8,0.09,264,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.839946,174.792893,,
38053.13842,,55,10.1,82,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4,4.51
38053.13844,,,,,8.88,341,,,197,0.12,265,,,,13.54,,,,,,,,,,,,,,,,,16,,,,,-36.83993,174.79283,,
38053.13845,4.22,49,9.33,67,5.34,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6,4.66
38053.13846,,,,,8.16,338,,,,,266,,,,13.37,,,,,,,,,,,,,,,,,31,,,,,-36.839914,174.792784,,
38053.13847,4.3,51,10.69,69,7.17,,,,254.2,0.18,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1,4.69
38053.13848,,,,,,,,,,,267,,,,13.3,,,,,,,,,,,,,,,,,1,,,,,-36.839897,174.792735,,
38053.13849,4.32,54,11.85,74,9.97,335.4,,,263.3,0.26,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7,4.75
38053.1385,,,,,,,,,,,268,,,,13.5,,,,,,,,,,,,,,,,,16,,,,,-36.839881,174.792674,,
38053.13852,4.24,64,11.07,,8.26,333.1,,,291.7,0.38,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7,4.77
38053.13853,,,,,,,,,,,269,,,,13.45,,,,,,,,,,,,,,,,,31,,,,,-36.839882,174.792628,,
38053.13854,4.22,59,10.69,,8.82,333.3,,,294.1,0.36,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,4.71
38053.13855,,,,84,9.17,,,,,,,,,,13.45,,,,,,,,,,,,,,,,,,,,,,-36.839866,174.792563,,
38053.13856,4.26,,,,8.02,334.4,,,295.3,0.39,269,,,,,,,,,,,,,,,,,,,,,1,,,,,,,287.6,4.72
38053.13857,,52,10.1,90,8.76,,,,,,,,,,13.61,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13859,4.31,,,,9.48,348.6,,,289.7,0.45,270,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.839843,174.792491,,
38053.1386,,48,10.69,73,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8,4.78
38053.13861,4.4,,,,8.31,354.1,,,292.3,0.53,270,,,,13.57,,,,,,,,,,,,,,,,,31,,,,,-36.839828,174.792445,,
38053.13862,,37,9.52,64,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7,4.85
38053.13863,,,,,9.19,349.7,,,,,270,,,,13.57,,,,,,,,,,,,,,,,,1,,,,,-36.839811,174.792396,,
38053.13864,4.48,46,10.49,72,7.96,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4,4.93
38053.13866,,,,,,,,,,,268,,,,13.64,,,,,,,,,,,,,,,,,16,,,,,-36.839795,174.79235,,
38053.13867,4.57,55,9.91,83,8.33,351.1,,,291.9,0.69,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.6,5
38053.13868,,,,,,,,,,,267,,,,13.77,,,,,,,,,,,,,,,,,31,,,,,-36.83978,174.792288,,
38053.13869,4.67,57,9.91,90,8,353.4,,,280.6,0.76,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.1,5.11
38053.1387,,,,,,,,,,,265,,,,13.81,,,,,,,,,,,,,,,,,1,,,,,-36.839764,174.792205,,
38053.13871,4.77,53,9.91,,9.33,4.1,,,277.3,0.84,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5,5.23
38053.13873,,,,82,7.93,,,,,,,,,,13.71,,,,,,,,,,,,,,,,,16,,,,,-36.839749,174.792144,,
38053.13874,4.93,,,,8.63,3.5,,,269.5,0.88,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.6,5.36
38053.13875,,69,9.52,104,9.19,,,,,,,,,,14.09,,,,,,,,,,,,,,,,,,,,,,-36.83975,174.792082,,
38053.13876,5.11,,,,8.51,348.1,,,259,1.02,262,,,,,,,,,,,,,,,,,,,,,31,,,,,,,283.6,5.55
38053.13877,,57,10.69,97,9.52,,,,,,,,,,13.95,,,,,,,,,,,,,,,,,,,,,,,,,
38053.13878,5.26,,,,9.68,351.5,,,258.1,1.14,261,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.13879,,60,10.1,95,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1,5.72
38053.13881,,,,,8.41,357.5,,,258.4,1.3,260,,,,13.83,,,,,,,,,,,,,,,,,16,,,,,-36.839712,174.791924,,
